"sergile"->"başyapıt":1,"vasat":46 bin,result:-4.326929537043505
"alala"->"başyapıt":8,"vasat":bin,result:-1.7610817183699874
"haylaz"->"başyapıt":16,"vasat":585,result:-1.2272075887881866
"sahip"->"başyapıt":10 bin,"vasat":29 bin,result:-0.12656970326088693
"bad"->"başyapıt":661,"vasat":2 bin,result:-0.1450002415402718
"makul"->"başyapıt":bin,"vasat":5 bin,result:-0.3631417096979497
"klozet"->"başyapıt":8,"vasat":6 bin,result:-2.539232968753631
"bal"->"başyapıt":201,"vasat":2 bin,result:-0.6620056436054231
"bak"->"başyapıt":7 bin,"vasat":7 bin,result:0.3358282946380691
"dozaj"->"başyapıt":1,"vasat":124,result:-1.7575933905241659
"bap"->"başyapıt":1,"vasat":14,result:-0.8102997410401689
"ban"->"başyapıt":159,"vasat":445,result:-0.11113459202241094
"bam"->"başyapıt":86,"vasat":2 bin,result:-1.0307032497823445
"taban"->"başyapıt":59,"vasat":bin,result:-0.8933196937197867
"bat"->"başyapıt":5 bin,"vasat":bin,result:1.034798298974088
"bar"->"başyapıt":930,"vasat":4 bin,result:-0.29774874813595814
"uysal"->"başyapıt":827,"vasat":446,result:0.6039989454784739
"azı"->"başyapıt":110,"vasat":484,result:-0.30762438184811836
"derinden"->"başyapıt":bin,"vasat":236,result:0.9629162916679627
"bakire"->"başyapıt":442,"vasat":786,result:0.08582801794775313
"bas"->"başyapıt":bin,"vasat":2 bin,result:0.03479829897408794
"müdavim"->"başyapıt":1,"vasat":35 bin,result:-4.208239749712207
"barbekü"->"başyapıt":71 bin,"vasat":6 bin,result:1.408935392973501
"baz"->"başyapıt":449,"vasat":bin,result:-0.011925364358607665
"bay"->"başyapıt":987,"vasat":2 bin,result:0.02911545164372468
"vinç"->"başyapıt":60,"vasat":92,result:0.15019171767615752
"kânun"->"başyapıt":378,"vasat":437,result:0.27283865750487263
"hippi"->"başyapıt":11,"vasat":4 bin,result:-2.2248390115316683
"heder"->"başyapıt":8,"vasat":3 bin,result:-2.2382029730896496
"ruhani"->"başyapıt":544,"vasat":7 bin,result:-0.7736708456780078
"ifrat"->"başyapıt":1,"vasat":16 bin,result:-3.8682916880178557
"gayret"->"başyapıt":25,"vasat":bin,result:-1.2662316966898932
"masumiyet"->"başyapıt":239,"vasat":775,result:-0.17507550692010346
"köylü"->"başyapıt":2 bin,"vasat":543,result:0.9020584607132034
"tüyo"->"başyapıt":1,"vasat":162,result:-1.873686719904562
"binbaşı"->"başyapıt":401,"vasat":248,result:0.5445209864320352
"figür"->"başyapıt":185,"vasat":300,result:0.1258787683214205
"boya"->"başyapıt":21 bin,"vasat":2 bin,result:1.3570175937080071
"uğulda"->"başyapıt":1,"vasat":1,result:0
"beşinci"->"başyapıt":213,"vasat":2 bin,result:-0.6368220975871743
"kesiş"->"başyapıt":1,"vasat":3 bin,result:-3.1412929600815933
"ailece"->"başyapıt":151,"vasat":2 bin,result:-0.7862247537327427
"bedensel"->"başyapıt":1,"vasat":157,result:-1.8600713577711645
"kira"->"başyapıt":111 bin,"vasat":641,result:2.574293243905909
"görü"->"başyapıt":55,"vasat":5 bin,result:-1.6227790202037058
"yarı"->"başyapıt":267,"vasat":16 bin,result:-1.4417804266532803
"eyer"->"başyapıt":30 bin,"vasat":64,result:3.0067695753738444
"yakala"->"başyapıt":70,"vasat":29,result:0.7185283367533699
"gâvur"->"başyapıt":459,"vasat":239,result:0.6192430792271927
"özür"->"başyapıt":bin,"vasat":bin,result:0.3358282946380691
"saygı"->"başyapıt":389,"vasat":3 bin,result:-0.5513433587558855
"zırh"->"başyapıt":119,"vasat":bin,result:-0.5886247439694001
"sek"->"başyapıt":23,"vasat":152,result:-0.48428745728911055
"sel"->"başyapıt":3 bin,"vasat":264,result:1.3913456224879004
"saç"->"başyapıt":990,"vasat":4 bin,result:-0.27059650209234337
"ses"->"başyapıt":11 bin,"vasat":22 bin,result:0.03479829897408794
"ser"->"başyapıt":115,"vasat":403,result:-0.2087789111494287
"sen"->"başyapıt":3 bin,"vasat":19 bin,result:-0.4658040515950974
"set"->"başyapıt":474,"vasat":3 bin,result:-0.4655146184075082
"çare"->"başyapıt":155,"vasat":2 bin,result:-0.7748700028556206
"sev"->"başyapıt":2 bin,"vasat":207,result:1.3208879448451325
"epeyi"->"başyapıt":13 bin,"vasat":11 bin,result:0.4083789617866809
"kural"->"başyapıt":385,"vasat":668,result:0.09651256167102411
"sez"->"başyapıt":1,"vasat":22 bin,result:-4.006594386184137
"çakı"->"başyapıt":264,"vasat":250,result:0.3594922128358626
"uzaklaş"->"başyapıt":1,"vasat":255,result:-2.070711885795886
"bitap"->"başyapıt":28,"vasat":859,result:-1.151006837850954
"küçümse"->"başyapıt":16,"vasat":1,result:1.5399482772939939
"angut"->"başyapıt":27,"vasat":59,result:-0.0036599528450877343
"çarp"->"başyapıt":2,"vasat":421,result:-1.987423805533618
"mıhla"->"başyapıt":1,"vasat":1,result:0
"Mesih"->"başyapıt":36,"vasat":78,result:3.619271487605908E-5
"nimet"->"başyapıt":4 bin,"vasat":232,result:1.572400301075132
"kelime"->"başyapıt":2 bin,"vasat":9 bin,result:-0.3173842191372746
"sözlü"->"başyapıt":584,"vasat":368,result:0.536393323076951
"çark"->"başyapıt":14,"vasat":429,result:-1.150500961868417
"altı"->"başyapıt":bin,"vasat":61 bin,result:-1.4495015403726978
"bek"->"başyapıt":35,"vasat":7 bin,result:-1.965201701025912
"kasvet"->"başyapıt":17,"vasat":56,result:-0.18191081098985737
"ben"->"başyapıt":11 bin,"vasat":47 bin,result:-0.2948768781394233
"bel"->"başyapıt":862,"vasat":837,result:0.348610102469522
"bet"->"başyapıt":487,"vasat":2 bin,result:-0.2776727398112777
"ejder"->"başyapıt":202,"vasat":510,result:-0.06639051201324349
"sağ"->"başyapıt":364,"vasat":8 bin,result:-1.0061603087048185
"temsil"->"başyapıt":bin,"vasat":2 bin,result:0.03479829897408794
"öner"->"başyapıt":879,"vasat":2 bin,result:-0.021212825952140153
"önem"->"başyapıt":947,"vasat":2 bin,result:0.011148277977361341
"hasıl"->"başyapıt":10,"vasat":221,result:-1.0085639790470415
"tenis"->"başyapıt":94,"vasat":2 bin,result:-0.9920738474262134
"bez"->"başyapıt":bin,"vasat":4 bin,result:-0.26623169668989327
"bey"->"başyapıt":2 bin,"vasat":4 bin,result:0.03479829897408794
"tamahkâr"->"başyapıt":1,"vasat":1,result:0
"balay"->"başyapıt":49,"vasat":183,result:-0.23642671506384666
"çalgı"->"başyapıt":46,"vasat":832,result:-0.9215371999710807
"seksen"->"başyapıt":731,"vasat":bin,result:0.19974567159592957
"cimri"->"başyapıt":5 bin,"vasat":461,result:1.3710973735844398
"iskemle"->"başyapıt":1,"vasat":78,result:-1.5562663080524113
"hasır"->"başyapıt":35,"vasat":2 bin,result:-1.4211336566756363
"zihniyet"->"başyapıt":87,"vasat":bin,result:-0.7246524527433124
"trança"->"başyapıt":68,"vasat":3 bin,result:-1.308784047375357
"yabancı"->"başyapıt":6 bin,"vasat":12 bin,result:0.03479829897408794
"Abaza"->"başyapıt":14,"vasat":5 bin,result:-2.2170136740197117
"ölçüş"->"başyapıt":1,"vasat":1,result:0
"meslektaş"->"başyapıt":1,"vasat":17,result:-0.8946206267402047
"maksat"->"başyapıt":831,"vasat":485,result:0.5696875798199165
"önel"->"başyapıt":1,"vasat":23 bin,result:-4.025899541379523
"itiş"->"başyapıt":1,"vasat":bin,result:-2.6641717053619307
"yadsı"->"başyapıt":1,"vasat":1,result:0
"ruhlu"->"başyapıt":185,"vasat":2 bin,result:-0.6980299726228982
"çözüm"->"başyapıt":867,"vasat":2 bin,result:-0.02718260354970179
"çöplük"->"başyapıt":75,"vasat":2 bin,result:-1.090140437634212
"susam"->"başyapıt":123,"vasat":89,result:0.47634339943255427
"sakınca"->"başyapıt":178,"vasat":228,result:0.2283134499465093
"bağ"->"başyapıt":11 bin,"vasat":746,result:1.5044821523236254
"anlamlı"->"başyapıt":721,"vasat":bin,result:0.19376355935749817
"sabırsızlan"->"başyapıt":1,"vasat":1,result:0
"pürdikkat"->"başyapıt":1,"vasat":1,result:0
"askerî"->"başyapıt":706,"vasat":bin,result:0.18463299568987285
"tasar"->"başyapıt":1,"vasat":821,result:-2.578514862481372
"yazı"->"başyapıt":bin,"vasat":11 bin,result:-0.705564390520156
"işçi"->"başyapıt":197,"vasat":2 bin,result:-0.6707354748643191
"sihirbaz"->"başyapıt":219,"vasat":118,result:0.6043904021720621
"debelen"->"başyapıt":1,"vasat":1,result:0
"etraf"->"başyapıt":197,"vasat":244,result:0.24290469446093263
"zayıfla"->"başyapıt":1,"vasat":53,result:-1.3884475749627199
"ufuk"->"başyapıt":214,"vasat":618,result:-0.1247464071015559
"seç"->"başyapıt":140,"vasat":2 bin,result:-0.819073665347674
"sif"->"başyapıt":1,"vasat":528,result:-2.3868056278957432
"defa"->"başyapıt":2 bin,"vasat":7 bin,result:-0.20823974971220655
"sik"->"başyapıt":2 bin,"vasat":4 bin,result:0.03479829897408794
"sim"->"başyapıt":253,"vasat":537,result:0.008974530114331466
"sil"->"başyapıt":177,"vasat":429,result:-0.04865573118484846
"âciz"->"başyapıt":41,"vasat":3 bin,result:-1.5285091033618579
"personel"->"başyapıt":2 bin,"vasat":13 bin,result:-0.47708506200478645
"sin"->"başyapıt":248,"vasat":444,result:0.08289700534966551
"sis"->"başyapıt":2 bin,"vasat":bin,result:0.6368582903020503
"algıla"->"başyapıt":1,"vasat":3,result:-0.14129296008159334
"çılgınca"->"başyapıt":44,"vasat":319,result:-0.5245097119329246
"sit"->"başyapıt":24 milyon,"vasat":757,result:4.836943656849602
"milliyetçi"->"başyapıt":7 bin,"vasat":2 bin,result:0.8798963389883447
"siy"->"başyapıt":1,"vasat":53,result:-1.3884475749627199
"kırılgan"->"başyapıt":132,"vasat":204,result:0.14677205841802024
"sinematograf"->"başyapıt":1,"vasat":1,result:0
"silsile"->"başyapıt":15,"vasat":152,result:-0.6699240342510222
"fresk"->"başyapıt":632,"vasat":109,result:1.0991188749798306
"alaka"->"başyapıt":40,"vasat":3 bin,result:-1.5392329687536308
"boğuş"->"başyapıt":1,"vasat":1,result:0
"göze"->"başyapıt":840,"vasat":5 bin,result:-0.43886242363606803
"şoke"->"başyapıt":229,"vasat":484,result:0.010818415333544622
"hayta"->"başyapıt":528,"vasat":77,result:1.1719714919993995
"önce"->"başyapıt":16 bin,"vasat":30 bin,result:0.06282702257433144
"balet"->"başyapıt":22,"vasat":1,result:1.6782509754602755
"dede"->"başyapıt":323,"vasat":bin,result:-0.15496918303082796
"subay"->"başyapıt":3,"vasat":375,result:-1.7610817183699874
"tabak"->"başyapıt":743,"vasat":973,result:0.2187042681302925
"eyit"->"başyapıt":1,"vasat":1,result:0
"teneke"->"başyapıt":224,"vasat":300,result:0.20895505825256952
"mızıka"->"başyapıt":677,"vasat":503,result:0.46484897826728605
"husumet"->"başyapıt":1,"vasat":18,result:-0.9194442104652369
"İspanyolca"->"başyapıt":493,"vasat":495,result:0.33407001498173045
"filizle"->"başyapıt":1,"vasat":1,result:0
"icra"->"başyapıt":248,"vasat":630,result:-0.06906057398929633
"şölen"->"başyapıt":741,"vasat":4 bin,result:-0.39641348871056514
"sahil"->"başyapıt":bin,"vasat":bin,result:0.3358282946380691
"baş"->"başyapıt":3 bin,"vasat":9 bin,result:-0.14129296008159334
"eyle"->"başyapıt":243,"vasat":3 bin,result:-0.7556866864832811
"kayıtsız"->"başyapıt":14 bin,"vasat":bin,result:1.4819563303163072
"bil"->"başyapıt":257,"vasat":490,result:0.055565337940849974
"bin"->"başyapıt":4 bin,"vasat":13 bin,result:-0.17605506634080523
"yağmur"->"başyapıt":bin,"vasat":bin,result:0.3358282946380691
"gösterim"->"başyapıt":bin,"vasat":698,result:0.491972872014908
"koloni"->"başyapıt":39,"vasat":693,result:-0.9138403329472384
"uygula"->"başyapıt":3 bin,"vasat":198,result:1.5162843590962005
"yumruk"->"başyapıt":234,"vasat":bin,result:-0.29495584795178803
"önceleri"->"başyapıt":770,"vasat":640,result:0.41613904582666383
"bir"->"başyapıt":895 bin,"vasat":996 bin,result:0.28939199153028233
"fikrî"->"başyapıt":570,"vasat":3 bin,result:-0.3854181044091019
"sahra"->"başyapıt":15,"vasat":255,result:-0.8946206267402047
"tasla"->"başyapıt":1,"vasat":8,result:-0.5672616923538745
"ski"->"başyapıt":135,"vasat":117,result:0.3979762013869136
"deha"->"başyapıt":2 bin,"vasat":732,result:0.7723472092436585
"biz"->"başyapıt":3 bin,"vasat":19 bin,result:-0.4658040515950974
"miktar"->"başyapıt":194,"vasat":2 bin,result:-0.677399971095686
"bit"->"başyapıt":bin,"vasat":2 bin,result:0.03479829897408794
"komedya"->"başyapıt":405,"vasat":6,result:2.165132067469094
"ütopik"->"başyapıt":3 bin,"vasat":818,result:0.9001962456864085
"rüzgâr"->"başyapıt":6 bin,"vasat":bin,result:1.1139795450217127
"örtbas"->"başyapıt":86,"vasat":509,result:-0.4363910364551219
"model"->"başyapıt":891,"vasat":5 bin,result:-0.41326400566107485
"vize"->"başyapıt":7 bin,"vasat":16 bin,result:-0.023193648003598813
"ehil"->"başyapıt":103,"vasat":556,result:-0.39640927223881617
"manken"->"başyapıt":45,"vasat":950,result:-0.9886827968754349
"kurgu"->"başyapıt":7 bin,"vasat":6 bin,result:0.40277508426868236
"tahminî"->"başyapıt":952,"vasat":807,result:0.40759170830047303
"kopuk"->"başyapıt":586,"vasat":979,result:0.11294321885302197
"mahzun"->"başyapıt":136,"vasat":151,result:0.2903902557151173
"bünye"->"başyapıt":2 bin,"vasat":2 bin,result:0.3358282946380691
"izlek"->"başyapıt":34,"vasat":451,result:-0.7868693301976363
"öncü"->"başyapıt":bin,"vasat":681,result:0.5026811827252841
"cinnet"->"başyapıt":29,"vasat":436,result:-0.8412601967315607
"bütünle"->"başyapıt":1,"vasat":1,result:0
"izlem"->"başyapıt":1,"vasat":177,result:-1.9121449717237375
"tablo"->"başyapıt":8 bin,"vasat":2 bin,result:0.9378882859660316
"koklaş"->"başyapıt":1,"vasat":1,result:0
"Selâm"->"başyapıt":322,"vasat":2 bin,result:-0.45734582933008117
"mahzur"->"başyapıt":1,"vasat":79,result:-1.5617987966523723
"kalkın"->"başyapıt":17,"vasat":429,result:-1.0661800761683813
"komplike"->"başyapıt":45,"vasat":319,result:-0.5147498746437683
"sahte"->"başyapıt":10 bin,"vasat":bin,result:1.335828294638069
"tembel"->"başyapıt":417,"vasat":630,result:0.15662380015824492
"tabla"->"başyapıt":1,"vasat":309,result:-2.1541301847867653
"iyice"->"başyapıt":bin,"vasat":4 bin,result:-0.26623169668989327
"intiba"->"başyapıt":1,"vasat":12 bin,result:-3.743352951409556
"ameliyat"->"başyapıt":37,"vasat":5 bin,result:-1.7949399856309547
"gümüş"->"başyapıt":932,"vasat":724,result:0.44550564079490357
"balar"->"başyapıt":1,"vasat":10,result:-0.6641717053619308
"toplantı"->"başyapıt":239,"vasat":520,result:-0.0017771480485923724
"seyreyle"->"başyapıt":1,"vasat":1,result:0
"siper"->"başyapıt":35,"vasat":bin,result:-1.1201036610116553
"çatı"->"başyapıt":339,"vasat":361,result:0.3085207909354934
"beş"->"başyapıt":4 bin,"vasat":7 bin,result:0.09279024595177467
"biç"->"başyapıt":1,"vasat":159,result:-1.8655688296823822
"kopya"->"başyapıt":2 bin,"vasat":779,result:0.7453208326294859
"sok"->"başyapıt":66,"vasat":3 bin,result:-1.3217490245397245
"deli"->"başyapıt":764,"vasat":3 bin,result:-0.2581996015059034
"rejim"->"başyapıt":25,"vasat":624,result:-1.061416286372317
"akşamüstü"->"başyapıt":18,"vasat":279,result:-0.8545034035322223
"alacakaranlık"->"başyapıt":15 bin,"vasat":749,result:1.6374377359942838
"sol"->"başyapıt":2 bin,"vasat":9 bin,result:-0.3173842191372746
"sıfırla"->"başyapıt":1,"vasat":156,result:-1.8572963037163925
"son"->"başyapıt":22 bin,"vasat":65 bin,result:-0.1346623811825802
"sos"->"başyapıt":262,"vasat":824,result:-0.16179762573930118
"ölçüt"->"başyapıt":5,"vasat":51,result:-0.6727718771238484
"sahne"->"başyapıt":8 bin,"vasat":7 bin,result:0.39382024161575585
"ölçüm"->"başyapıt":12 bin,"vasat":583,result:1.6493409859266799
"sor"->"başyapıt":80,"vasat":313,result:-0.2566260559164358
"soy"->"başyapıt":2 bin,"vasat":310,result:1.1454965964677777
"muazzam"->"başyapıt":4 bin,"vasat":6 bin,result:0.15973703558238786
"batakhane"->"başyapıt":345,"vasat":7 bin,result:-0.9714506503029136
"posta"->"başyapıt":9 bin,"vasat":517,result:1.5765802609834516
"reddet"->"başyapıt":1,"vasat":22 milyon,result:-7.006594386184137
"amca"->"başyapıt":257,"vasat":437,result:0.10527998099894181
"acayip"->"başyapıt":318,"vasat":3 bin,result:-0.6388658400971606
"istihbarat"->"başyapıt":36,"vasat":283,result:-0.5596556401189339
"mongol"->"başyapıt":1,"vasat":2 bin,result:-2.965201701025912
"kurbağa"->"başyapıt":2 bin,"vasat":431,result:1.0023810201413188
"bol"->"başyapıt":2 bin,"vasat":9 bin,result:-0.3173842191372746
"bom"->"başyapıt":3,"vasat":670,result:-2.013125253343095
"önle"->"başyapıt":1,"vasat":27,result:-1.095535469520918
"bok"->"başyapıt":7 bin,"vasat":4 bin,result:0.5788663433243636
"gaddar"->"başyapıt":21 bin,"vasat":593,result:1.8849928960077258
"bot"->"başyapıt":58,"vasat":535,result:-0.6290974938202221
"kurma"->"başyapıt":23 bin,"vasat":bin,result:1.6975561306556621
"anormal"->"başyapıt":133,"vasat":448,result:-0.19159807839298906
"boz"->"başyapıt":503,"vasat":383,result:0.4541975057253738
"boy"->"başyapıt":730,"vasat":6 bin,result:-0.5790000956251186
"komutan"->"başyapıt":43,"vasat":5 bin,result:-1.729673254118363
"demo"->"başyapıt":255,"vasat":639,result:-0.06313238308637588
"denk"->"başyapıt":349,"vasat":bin,result:-0.12134627840275099
"yavan"->"başyapıt":38 bin,"vasat":4 bin,result:1.313551899926917
"deni"->"başyapıt":1,"vasat":12 bin,result:-3.743352951409556
"alacak"->"başyapıt":734,"vasat":2 bin,result:-0.09950564110984153
"vefakâr"->"başyapıt":1,"vasat":163,result:-1.8763593097658886
"gitgide"->"başyapıt":490,"vasat":bin,result:0.02602437466658283
"doyum"->"başyapıt":bin,"vasat":288,result:0.8764358068788383
"yamyam"->"başyapıt":80,"vasat":70,result:0.39382024161575585
"dene"->"başyapıt":65,"vasat":268,result:-0.2793931427478641
"fırla"->"başyapıt":96,"vasat":1,result:2.3180995276776377
"tabii"->"başyapıt":4 bin,"vasat":8 bin,result:0.03479829897408794
"boşluk"->"başyapıt":880,"vasat":500,result:0.581340962452219
"doyur"->"başyapıt":1,"vasat":1,result:0
"soruştur"->"başyapıt":1,"vasat":1,result:0
"güreş"->"başyapıt":144,"vasat":360,result:-0.062111714033968465
"hayla"->"başyapıt":51,"vasat":120,result:-0.03578277531161936
"tabir"->"başyapıt":783,"vasat":2 bin,result:-0.07143993896796866
"kabullen"->"başyapıt":204,"vasat":690,result:-0.19339062867328738
"zeki"->"başyapıt":3 bin,"vasat":4 bin,result:0.2108895580297692
"deme"->"başyapıt":83,"vasat":992,result:-0.7416052851400357
"günlük"->"başyapıt":3 bin,"vasat":5 bin,result:0.11397954502171273
"alaca"->"başyapıt":2,"vasat":475,result:-2.0398353193228163
"hayli"->"başyapıt":597,"vasat":9 bin,result:-0.8424398836718867
"amaç"->"başyapıt":197,"vasat":915,result:-0.3311265732667862
"gösterge"->"başyapıt":12 bin,"vasat":284,result:1.9616912006386562
"kategorize"->"başyapıt":31 bin,"vasat":200,result:2.5261599928083607
"operasyon"->"başyapıt":40,"vasat":2 bin,result:-1.3631417096979497
"parala"->"başyapıt":1,"vasat":1,result:0
"fantastik"->"başyapıt":7 bin,"vasat":2 bin,result:0.8798963389883447
"hassasiyet"->"başyapıt":24,"vasat":259,result:-0.6972602277315767
"muhabbet"->"başyapıt":540,"vasat":bin,result:0.06822205446103768
"kampüs"->"başyapıt":5 bin,"vasat":3 bin,result:0.5576770442544255
"mekanik"->"başyapıt":293,"vasat":203,result:0.4951998770789657
"makara"->"başyapıt":92,"vasat":752,result:-0.5766017186080178
"karakteristik"->"başyapıt":80,"vasat":713,result:-0.6141712482218529
"vitrin"->"başyapıt":44,"vasat":656,result:-0.8376228682514036
"secde"->"başyapıt":63,"vasat":271,result:-0.2978004467827549
"birikinti"->"başyapıt":605,"vasat":9,result:2.163341159851213
